state,district,category,indicator_no,indicator,nfhs6_value,nfhs5_value,small_sample_flag,boundary_change_single_round
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,84,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.0,13.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,85,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),4.0,4.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,86,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.5,19.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,87,Women having a bank or savings account that they themselves use (%),89.9,76.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,88,Women having a mobile phone that they themselves use (%),79.9,74.3,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,89,Women age 15-24 years who use hygienic methods of protection during their menstrual period17 (%),89.4,86.3,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),90,Women age 15 years and above who use any kind of tobacco (%),1.3,2.3,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),91,Men age 15 years and above who use any kind of tobacco (%),35.0,36.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),92,Women age 15 years and above who consume alcohol (%),0.7,0.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),93,Men age 15 years and above who consume alcohol (%),28.1,32.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,1,Population below age 5 years (%),6.8,7.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,2,Population below age 15 years (%),23.3,21.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,3,Population age 60 years and above (%),14.7,16.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,4,Population living in households with electricity (%),100.0,100.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,5,Population living in households with an improved drinking-water source1 (%),100.0,99.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,6,Households using iodized salt (%),93.2,96.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,7,Households with any usual member covered under a health insurance/financing scheme (%),73.5,71.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,8,Households with any usual member having a bank account/post office account (%),98.9,94.3,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,9,Female population age 6 years and above who ever attended school (%),80.0,77.8,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,10,Households with any usual female members owning a house and/or land (alone or jointly with others) (%),26.1,18.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Population and Household Profile,11,Children age 2-4 years who attended pre-school (%),48.9,60.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Characteristics of Adults (age 15-49 years),12,Women with 10 or more years of schooling (%),57.9,52.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Characteristics of Adults (age 15-49 years),13,Men with 10 or more years of schooling (%),77.0,59.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Characteristics of Adults (age 15-49 years),14,Women who have ever used the internet (%),78.1,47.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Characteristics of Adults (age 15-49 years),15,Men who have ever used the internet (%),91.5,85.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,16,Women age 20-24 years married before age 18 years (%),1.2,2.3,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,17,Men age 25-29 years married before age 21 years (%),*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,18,Three or more births in the 5 years preceding the survey (%),0.6,1.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,19,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.1,0.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,20,Any method2 (%),64.5,77.8,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,21,Any modern method2 (%),45.7,52.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,22,Any traditional method (%),18.8,25.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,23,Female sterilization (%),36.2,32.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,24,Male sterilization (%),0.0,0.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,25,Total unmet need3 (%),9.4,7.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,26,Unmet need for spacing3 (%),5.0,3.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Marriage and Fertility,27,Unmet need for limiting3 (%),4.4,4.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),28,Mothers who had an antenatal check-up in the first trimester (%),91.5,85.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),29,Mothers who had any antenatal care visits (%),100.0,98.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),30,Mothers who had at least 4 antenatal care visits (%),77.0,90.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),31,Mothers whose last birth was protected against neonatal tetanus4 (%),99.0,93.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),32,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),90.0,79.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),33,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),68.3,51.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Antenatal Care (for last birth in the 5 years before the survey),34,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,97.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Delivery Care (for births in the 5 years before the survey),35,Institutional births (%),100.0,95.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Delivery Care (for births in the 5 years before the survey),36,Institutional births in public facility (%),81.8,63.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Delivery Care (for births in the 5 years before the survey),37,Births attended by skilled health personnel5 (%),100.0,97.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Delivery Care (for births in the 5 years before the survey),38,Births delivered by caesarean section (%),44.2,33.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Delivery Care (for births in the 5 years before the survey),39,Births in a private health facility that were delivered by caesarean section (%),54.7,54.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Delivery Care (for births in the 5 years before the survey),40,Births in a public health facility that were delivered by caesarean section (%),41.9,25.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Postnatal Care (for last birth in the 5 years before the survey),41,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery+ (%),98.3,93.0,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Postnatal Care (for last birth in the 5 years before the survey),42,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Postnatal Care (for last birth in the 5 years before the survey),43,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery+ (%),96.3,93.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,44,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall6 (%),96.5,92.9,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,45,Children age 12-23 months fully vaccinated based on information from vaccination card only7 (%),98.7,100.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,46,Children age 12-23 months who have received any vaccine (%),100.0,100.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,47,Children age 12-23 months who have received BCG (%),100.0,100.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,48,Children age 12-23 months who have received 3 doses of polio vaccine8 (%),96.5,92.9,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,49,Children age 12-23 months who have received 3 doses of pentavalent vaccine (%),96.5,100.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,50,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,100.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,51,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),93.8,72.9,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,52,Children age 12-23 months who have received birth dose of hepatitis B vaccine (%),100.0,86.3,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,53,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),96.5,7.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,54,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),87.5,81.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,55,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Vaccinations and Vitamin A Supplementation,56,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Treatment of Childhood Diseases (children under age 5 years),57,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.1,1.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Treatment of Childhood Diseases (children under age 5 years),58,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,0.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Treatment of Childhood Diseases (children under age 5 years),59,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),98.1,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,60,Children under age 3 years breastfed within one hour of birth9 (%),52.8,26.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,61,Children under age 6 months exclusively breastfed10 (%),*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,62,Children under age 6 months currently breastfeeding10 (%),*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,63,Children under age 6 months exclusively breastfed or breastfeeding and consuming plain water/other milk only10 (%),*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,64,Children age 6-8 months receiving solid or semi-solid food and breastmilk10 (%),*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,65,"Breastfeeding children age 6-23 months receiving an adequate diet10, 11 (%)",3.4,15.4,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,66,"Non-breastfeeding children age 6-23 months receiving an adequate diet10, 11 (%)",*,*,True,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,67,"Total children age 6-23 months receiving an adequate diet10, 11 (%)",3.3,17.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,68,Children under 5 years who are stunted (height-for-age)12 (%),25.2,33.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,69,Children under 5 years who are wasted (weight-for-height)12 (%),12.6,17.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,70,Children under 5 years who are severely wasted (weight-for-height)13 (%),1.6,3.8,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,71,Children under 5 years who are underweight (weight-for-age)12 (%),24.5,28.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Child Feeding Practices and Nutritional Status of Children,72,Children under 5 years who are overweight (weight-for-height)14 (%),1.1,8.2,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Nutritional Status of Adults (age 15-49 years),73,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)15 (%),16.2,16.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Nutritional Status of Adults (age 15-49 years),74,Women who are overweight or obese (BMI ≥25.0 kg/m2)15 (%),41.4,30.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Women,75,Blood sugar level - high (141-160 mg/dl)16 (%),8.4,7.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Women,76,Blood sugar level - very high (>160 mg/dl)16 (%),9.5,7.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Women,77,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level16 (%),20.4,17.3,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,78,Blood sugar level - high (141-160 mg/dl)16 (%),9.4,11.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,79,Blood sugar level - very high (>160 mg/dl)16 (%),11.0,6.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,80,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level16 (%),22.8,19.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Women,81,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.0,9.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Women,82,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),3.3,3.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Women,83,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.4,18.1,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,84,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,9.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,85,Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),4.4,4.9,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,86,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.8,17.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,87,Women having a bank or savings account that they themselves use (%),90.7,93.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,88,Women having a mobile phone that they themselves use (%),75.7,72.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Men,89,Women age 15-24 years who use hygienic methods of protection during their menstrual period17 (%),96.6,89.6,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),90,Women age 15 years and above who use any kind of tobacco (%),0.7,1.7,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),91,Men age 15 years and above who use any kind of tobacco (%),23.6,34.5,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),92,Women age 15 years and above who consume alcohol (%),0.2,0.4,False,False
Dadra & Nagar Haveli And Daman & Diu,Dadra & Nagar Haveli And Daman & Diu,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),93,Men age 15 years and above who consume alcohol (%),16.9,25.2,False,False
